text,label
"{'alternative': [{'transcript': 'I wonder what this is', 'confidence': 0.97219545}, {'transcript': 'I wonder what this is about'}], 'final': True}",sad
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.95801151}, {'transcript': 'I would like a new alarm'}, {'transcript': 'I would like an alarm clock'}, {'transcript': 'I would like a new alarm block'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder where this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96549827}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93161577}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.9364475}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget to jack it"", 'confidence': 0.95120907}, {'transcript': ""don't forget to jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96013194}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is', 'confidence': 0.97219545}, {'transcript': 'I wonder what this is about'}, {'transcript': 'I wondered what this is'}, {'transcript': 'I wondered what this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97090209}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget a jacket?""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96146083}, {'transcript': 'the surfaces slick'}, {'transcript': 'the surfaces is slick'}, {'transcript': 'the service is slick'}, {'transcript': 'the surfac is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost full?'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.94742304}, {'transcript': ""we'll stop in a couple of minutes""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.90883547}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}, {'transcript': 'Full Stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96260011}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.96705055}, {'transcript': 'maybe tomorrow it will be'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96467131}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96065611}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder if this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is', 'confidence': 0.95611447}, {'transcript': 'the service is'}, {'transcript': 'the circus is'}, {'transcript': 'the surface is a'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I had a doctor's"", 'confidence': 0.96529055}, {'transcript': ""I think I have a doctor's""}, {'transcript': 'I think I had a doctors'}, {'transcript': ""I think I had a doctor's appointment""}, {'transcript': ""I think I had a doctor's doctor's""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.96827114}, {'transcript': 'the airplane is almost low'}, {'transcript': 'the airplane is almost closed'}, {'transcript': 'the airplane is almost float'}, {'transcript': 'the airplane is almost flow'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm', 'confidence': 0.97219545}, {'transcript': 'I would like a new alarm clock'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97143823}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened;'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96746337}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95627427}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happens'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97169048}, {'transcript': 'airplane is almost full'}, {'transcript': 'your airplane is almost full'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97038317}, {'transcript': 'baby tomorrow it will be cold'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder what this this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'not is exactly what happened'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97118652}, {'transcript': ""don't forget the jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.91601288}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': 'well stop at a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.78203493}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'at 11:00'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96743304}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wondered what this is about'}, {'transcript': 'no wonder what this is about'}, {'transcript': 'and wonder what this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened'}, {'transcript': 'that is exactly what happens'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.96453202}, {'transcript': 'the airplane is almost'}, {'transcript': 'airplane is almost full'}, {'transcript': 'is the airplane is almost full'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}, {'transcript': 'I think I seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96843076}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I'd seen this before""}, {'transcript': 'I think I have seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96096718}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost full?'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.92025137}, {'transcript': 'the airplane is almost'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96614611}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is', 'confidence': 0.96984649}, {'transcript': 'the service is'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94845366}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9641754}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96187103}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93070346}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9638046}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97105235}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}, {'transcript': 'the circus is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97127914}, {'transcript': 'the service is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95890349}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.93445295}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget that jacket""}, {'transcript': ""don't forget to jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96512324}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget it jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95777285}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.95120287}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95955086}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'a surface is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96895909}, {'transcript': 'I think I seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95763791}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have the doctor's appointment""}, {'transcript': 'I think I have the doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it will be called'}, {'transcript': 'maybe tomorrow it will be cold?'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': ""maybe tomorrow it'll be cold""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93176472}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': ""I'll stop in a couple of minutes""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96810043}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}, {'transcript': 'the surface is sick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.92767853}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.94779676}, {'transcript': ""we'll stop in a couple of minutes""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96222836}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97150868}, {'transcript': 'baby tomorrow it will be cold'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9638114}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97099823}, {'transcript': 'I think I have seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.95864666}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop and a couple of minutes'}, {'transcript': 'will stop in a couple of minute'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97212481}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97174883}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96350765}, {'transcript': 'surface is slick'}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the surface is slick slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""that's exactly what happened"", 'confidence': 0.94526643}, {'transcript': 'that exactly what happened'}, {'transcript': 'that is exactly what happened'}, {'transcript': ""that's exactly what happen""}, {'transcript': ""that's exactly what happens""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95679992}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93227273}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'Bill stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96170533}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.93475038}, {'transcript': 'its 11:00'}, {'transcript': 'at 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.95107567}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop in a couple of minute'}, {'transcript': 'will stop in a couple of minutes period'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95431781}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop on a couple of minutes"", 'confidence': 0.85389149}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop on a couple of minutes'}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop on a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.96698856}, {'transcript': 'that exactly what happened'}, {'transcript': 'that was exactly what happened'}, {'transcript': ""that's exactly what happened""}, {'transcript': 'that is exactly what happen'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93776065}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop in a couple minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': ""what's stop in a couple of minutes""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94955719}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost home'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.88586283}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget the jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.92370045}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97100794}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95220989}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost four'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.95953423}, {'transcript': 'the surface is flick'}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is quick'}, {'transcript': 'the service is flick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is', 'confidence': 0.97058362}, {'transcript': 'the surface is SL'}, {'transcript': 'the surface is sick'}, {'transcript': 'the surface is slick'}, {'transcript': 'the service is'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96270537}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'hits 11:00'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost a full'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened in'}], 'final': True}",neutral
